,seriesID,year,period,month,value,footnotes,netchg_1mo,netchg_3mo,netchg_6mo,netchg_12mo,pctchg_1mo,pctchg_3mo,pctchg_6mo,pctchg_12mo,time_period,series_name
589,SMS33000000000000001,2025,M08,August,706.8,,-1.9,-4.2,-3.0,0.6,-0.3,-0.6,-0.4,0.1,2025-08-01,NH
590,SMS33000000000000001,2025,M07,July,708.7,,-1.6,-0.7,-1.5,4.1,-0.2,-0.1,-0.2,0.6,2025-07-01,NH
591,SMS33000000000000001,2025,M06,June,710.3,,-0.7,-0.4,-1.3,5.0,-0.1,-0.1,-0.2,0.7,2025-06-01,NH
592,SMS33000000000000001,2025,M05,May,711.0,,1.6,1.2,2.1,12.2,0.2,0.2,0.3,1.7,2025-05-01,NH
593,SMS33000000000000001,2025,M04,April,709.4,,-1.3,-0.8,2.4,7.8,-0.2,-0.1,0.3,1.1,2025-04-01,NH
594,SMS33000000000000001,2025,M03,March,710.7,,0.9,-0.9,6.3,7.3,0.1,-0.1,0.9,1.0,2025-03-01,NH
595,SMS33000000000000001,2025,M02,February,709.8,,-0.4,0.9,3.6,7.6,-0.1,0.1,0.5,1.1,2025-02-01,NH
596,SMS33000000000000001,2025,M01,January,710.2,,-1.4,3.2,5.6,7.6,-0.2,0.5,0.8,1.1,2025-01-01,NH
597,SMS33000000000000001,2024,M12,December,711.6,,2.7,7.2,6.3,9.9,0.4,1.0,0.9,1.4,2024-12-01,NH
598,SMS33000000000000001,2024,M11,November,708.9,,1.9,2.7,10.1,8.2,0.3,0.4,1.4,1.2,2024-11-01,NH
599,SMS33000000000000001,2024,M10,October,707.0,,2.6,2.4,5.4,7.1,0.4,0.3,0.8,1.0,2024-10-01,NH
600,SMS33000000000000001,2024,M09,September,704.4,,-1.8,-0.9,1.0,3.9,-0.3,-0.1,0.1,0.6,2024-09-01,NH
601,SMS33000000000000001,2024,M08,August,706.2,,1.6,7.4,4.0,7.2,0.2,1.1,0.6,1.0,2024-08-01,NH
602,SMS33000000000000001,2024,M07,July,704.6,,-0.7,3.0,2.0,5.0,-0.1,0.4,0.3,0.7,2024-07-01,NH
603,SMS33000000000000001,2024,M06,June,705.3,,6.5,1.9,3.6,4.8,0.9,0.3,0.5,0.7,2024-06-01,NH
604,SMS33000000000000001,2024,M05,May,698.8,,-2.8,-3.4,-1.9,1.5,-0.4,-0.5,-0.3,0.2,2024-05-01,NH
605,SMS33000000000000001,2024,M04,April,701.6,,-1.8,-1.0,1.7,4.3,-0.3,-0.1,0.2,0.6,2024-04-01,NH
606,SMS33000000000000001,2024,M03,March,703.4,,1.2,1.7,2.9,7.1,0.2,0.2,0.4,1.0,2024-03-01,NH
607,SMS33000000000000001,2024,M02,February,702.2,,-0.4,1.5,3.2,6.2,-0.1,0.2,0.5,0.9,2024-02-01,NH
608,SMS33000000000000001,2024,M01,January,702.6,,0.9,2.7,3.0,7.0,0.1,0.4,0.4,1.0,2024-01-01,NH
609,SMS34000000000000001,2025,M09,September,4401.8,Preliminary,10.9,23.9,8.5,26.4,0.2,0.5,0.2,0.6,2025-09-01,NJ
610,SMS34000000000000001,2025,M08,August,4390.9,,6.6,-1.4,-5.8,30.6,0.2,0.0,-0.1,0.7,2025-08-01,NJ
611,SMS34000000000000001,2025,M07,July,4384.3,,6.4,-10.2,0.0,23.7,0.1,-0.2,0.0,0.5,2025-07-01,NJ
612,SMS34000000000000001,2025,M06,June,4377.9,,-14.4,-15.4,-15.3,2.3,-0.3,-0.4,-0.3,0.1,2025-06-01,NJ
613,SMS34000000000000001,2025,M05,May,4392.3,,-2.2,-4.4,16.9,23.1,-0.1,-0.1,0.4,0.5,2025-05-01,NJ
614,SMS34000000000000001,2025,M04,April,4394.5,,1.2,10.2,18.6,32.2,0.0,0.2,0.4,0.7,2025-04-01,NJ
615,SMS34000000000000001,2025,M03,March,4393.3,Correction,-3.4,0.1,17.9,33.3,-0.1,0.0,0.4,0.8,2025-03-01,NJ
616,SMS34000000000000001,2025,M02,February,4396.7,Correction,12.4,21.3,36.4,40.5,0.3,0.5,0.8,0.9,2025-02-01,NJ
617,SMS34000000000000001,2025,M01,January,4384.3,Correction,-8.9,8.4,23.7,32.8,-0.2,0.2,0.5,0.8,2025-01-01,NJ
618,SMS34000000000000001,2024,M12,December,4393.2,Correction,17.8,17.8,17.6,39.2,0.4,0.4,0.4,0.9,2024-12-01,NJ
619,SMS34000000000000001,2024,M11,November,4375.4,Correction,-0.5,15.1,6.2,30.4,0.0,0.3,0.1,0.7,2024-11-01,NJ
620,SMS34000000000000001,2024,M10,October,4375.9,Correction,0.5,15.3,13.6,37.5,0.0,0.4,0.3,0.9,2024-10-01,NJ
621,SMS34000000000000001,2024,M09,September,4375.4,,15.1,-0.2,15.4,29.3,0.3,0.0,0.4,0.7,2024-09-01,NJ
622,SMS34000000000000001,2024,M08,August,4360.3,,-0.3,-8.9,4.1,27.7,0.0,-0.2,0.1,0.6,2024-08-01,NJ
623,SMS34000000000000001,2024,M07,July,4360.6,,-15.0,-1.7,9.1,33.5,-0.3,0.0,0.2,0.8,2024-07-01,NJ
624,SMS34000000000000001,2024,M06,June,4375.6,,6.4,15.6,21.6,45.2,0.1,0.4,0.5,1.0,2024-06-01,NJ
625,SMS34000000000000001,2024,M05,May,4369.2,,6.9,13.0,24.2,52.8,0.2,0.3,0.6,1.2,2024-05-01,NJ
626,SMS34000000000000001,2024,M04,April,4362.3,,2.3,10.8,23.9,65.9,0.1,0.2,0.6,1.5,2024-04-01,NJ
627,SMS34000000000000001,2024,M03,March,4360.0,,3.8,6.0,13.9,50.5,0.1,0.1,0.3,1.2,2024-03-01,NJ
628,SMS34000000000000001,2024,M02,February,4356.2,,4.7,11.2,23.6,46.5,0.1,0.3,0.5,1.1,2024-02-01,NJ
629,SMS34000000000000001,2024,M01,January,4351.5,,-2.5,13.1,24.4,44.4,-0.1,0.3,0.6,1.0,2024-01-01,NJ
630,SMS35000000000000001,2025,M09,September,904.5,Preliminary,0.0,-2.2,5.1,16.1,0.0,-0.2,0.6,1.8,2025-09-01,NM
631,SMS35000000000000001,2025,M08,August,904.5,,-3.4,0.8,5.0,16.5,-0.4,0.1,0.6,1.9,2025-08-01,NM
632,SMS35000000000000001,2025,M07,July,907.9,,1.2,8.2,8.8,22.7,0.1,0.9,1.0,2.6,2025-07-01,NM
633,SMS35000000000000001,2025,M06,June,906.7,,3.0,7.3,11.0,17.5,0.3,0.8,1.2,2.0,2025-06-01,NM
634,SMS35000000000000001,2025,M05,May,903.7,,4.0,4.2,10.3,18.3,0.4,0.5,1.2,2.1,2025-05-01,NM
635,SMS35000000000000001,2025,M04,April,899.7,,0.3,0.6,9.9,14.6,0.0,0.1,1.1,1.6,2025-04-01,NM
636,SMS35000000000000001,2025,M03,March,899.4,,-0.1,3.7,11.0,10.7,0.0,0.4,1.2,1.2,2025-03-01,NM
637,SMS35000000000000001,2025,M02,February,899.5,,0.4,6.1,11.5,11.6,0.0,0.7,1.3,1.3,2025-02-01,NM
638,SMS35000000000000001,2025,M01,January,899.1,,3.4,9.3,13.9,13.7,0.4,1.0,1.6,1.5,2025-01-01,NM
639,SMS35000000000000001,2024,M12,December,895.7,,2.3,7.3,6.5,9.5,0.3,0.8,0.7,1.1,2024-12-01,NM
640,SMS35000000000000001,2024,M11,November,893.4,,3.6,5.4,8.0,11.3,0.4,0.6,0.9,1.3,2024-11-01,NM
641,SMS35000000000000001,2024,M10,October,889.8,,1.4,4.6,4.7,11.0,0.2,0.5,0.5,1.3,2024-10-01,NM
642,SMS35000000000000001,2024,M09,September,888.4,,0.4,-0.8,-0.3,10.5,0.0,-0.1,0.0,1.2,2024-09-01,NM
643,SMS35000000000000001,2024,M08,August,888.0,,2.8,2.6,0.1,11.3,0.3,0.3,0.0,1.3,2024-08-01,NM
644,SMS35000000000000001,2024,M07,July,885.2,,-4.0,0.1,-0.2,10.6,-0.4,0.0,0.0,1.2,2024-07-01,NM
645,SMS35000000000000001,2024,M06,June,889.2,,3.8,0.5,3.0,10.9,0.4,0.1,0.3,1.2,2024-06-01,NM
646,SMS35000000000000001,2024,M05,May,885.4,,0.3,-2.5,3.3,12.3,0.0,-0.3,0.4,1.4,2024-05-01,NM
647,SMS35000000000000001,2024,M04,April,885.1,,-3.6,-0.3,6.3,12.2,-0.4,0.0,0.7,1.4,2024-04-01,NM
648,SMS35000000000000001,2024,M03,March,888.7,,0.8,2.5,10.8,18.4,0.1,0.3,1.2,2.1,2024-03-01,NM
649,SMS35000000000000001,2024,M02,February,887.9,,2.5,5.8,11.2,18.6,0.3,0.7,1.3,2.1,2024-02-01,NM
650,SMS35000000000000001,2024,M01,January,885.4,,-0.8,6.6,10.8,17.5,-0.1,0.8,1.2,2.0,2024-01-01,NM
651,SMS36000000000000001,2025,M09,September,9982.1,Preliminary,-27.0,14.3,23.2,73.3,-0.3,0.1,0.2,0.7,2025-09-01,NY
652,SMS36000000000000001,2025,M08,August,10009.1,,-15.6,45.7,48.8,125.6,-0.2,0.5,0.5,1.3,2025-08-01,NY
653,SMS36000000000000001,2025,M07,July,10024.7,,56.9,60.2,64.5,154.8,0.6,0.6,0.6,1.6,2025-07-01,NY
654,SMS36000000000000001,2025,M06,June,9967.8,,4.4,8.9,21.3,96.3,0.0,0.1,0.2,1.0,2025-06-01,NY
655,SMS36000000000000001,2025,M05,May,9963.4,,-1.1,3.1,54.6,94.2,0.0,0.0,0.6,1.0,2025-05-01,NY
656,SMS36000000000000001,2025,M04,April,9964.5,,5.6,4.3,72.6,104.5,0.1,0.0,0.7,1.1,2025-04-01,NY
657,SMS36000000000000001,2025,M03,March,9958.9,,-1.4,12.4,50.1,118.5,0.0,0.1,0.5,1.2,2025-03-01,NY
658,SMS36000000000000001,2025,M02,February,9960.3,,0.1,51.5,76.8,146.9,0.0,0.5,0.8,1.5,2025-02-01,NY
659,SMS36000000000000001,2025,M01,January,9960.2,,13.7,68.3,90.3,160.1,0.1,0.7,0.9,1.6,2025-01-01,NY
660,SMS36000000000000001,2024,M12,December,9946.5,,37.7,37.7,75.0,172.8,0.4,0.4,0.8,1.8,2024-12-01,NY
661,SMS36000000000000001,2024,M11,November,9908.8,,16.9,25.3,39.6,160.7,0.2,0.3,0.4,1.6,2024-11-01,NY
662,SMS36000000000000001,2024,M10,October,9891.9,,-16.9,22.0,31.9,148.0,-0.2,0.2,0.3,1.5,2024-10-01,NY
663,SMS36000000000000001,2024,M09,September,9908.8,,25.3,37.3,68.4,159.9,0.3,0.4,0.7,1.6,2024-09-01,NY
664,SMS36000000000000001,2024,M08,August,9883.5,,13.6,14.3,70.1,151.2,0.1,0.1,0.7,1.6,2024-08-01,NY
665,SMS36000000000000001,2024,M07,July,9869.9,,-1.6,9.9,69.8,146.3,0.0,0.1,0.7,1.5,2024-07-01,NY
666,SMS36000000000000001,2024,M06,June,9871.5,,2.3,31.1,97.8,148.3,0.0,0.3,1.0,1.5,2024-06-01,NY
667,SMS36000000000000001,2024,M05,May,9869.2,,9.2,55.8,121.1,175.7,0.1,0.6,1.2,1.8,2024-05-01,NY
668,SMS36000000000000001,2024,M04,April,9860.0,,19.6,59.9,116.1,198.5,0.2,0.6,1.2,2.1,2024-04-01,NY
669,SMS36000000000000001,2024,M03,March,9840.4,,27.0,66.7,91.5,173.5,0.3,0.7,0.9,1.8,2024-03-01,NY
670,SMS36000000000000001,2024,M02,February,9813.4,,13.3,65.3,81.1,152.8,0.1,0.7,0.8,1.6,2024-02-01,NY
671,SMS36000000000000001,2024,M01,January,9800.1,,26.4,56.2,76.5,140.3,0.3,0.6,0.8,1.5,2024-01-01,NY
672,SMS37000000000000001,2025,M09,September,5106.7,Preliminary,10.2,10.6,30.7,79.7,0.2,0.2,0.6,1.6,2025-09-01,NC
673,SMS37000000000000001,2025,M08,August,5096.5,,5.9,2.3,33.9,81.9,0.1,0.0,0.7,1.6,2025-08-01,NC
674,SMS37000000000000001,2025,M07,July,5090.6,,-5.5,-0.9,37.6,79.1,-0.1,0.0,0.7,1.6,2025-07-01,NC
675,SMS37000000000000001,2025,M06,June,5096.1,,1.9,20.1,51.8,77.1,0.0,0.4,1.0,1.5,2025-06-01,NC
676,SMS37000000000000001,2025,M05,May,5094.2,,2.7,31.6,62.2,70.2,0.1,0.6,1.2,1.4,2025-05-01,NC
677,SMS37000000000000001,2025,M04,April,5091.5,,15.5,38.5,71.7,74.1,0.3,0.8,1.4,1.5,2025-04-01,NC
678,SMS37000000000000001,2025,M03,March,5076.0,,13.4,31.7,49.0,69.5,0.3,0.6,1.0,1.4,2025-03-01,NC
679,SMS37000000000000001,2025,M02,February,5062.6,,9.6,30.6,48.0,64.3,0.2,0.6,1.0,1.3,2025-02-01,NC
680,SMS37000000000000001,2025,M01,January,5053.0,,8.7,33.2,41.5,61.5,0.2,0.7,0.8,1.2,2025-01-01,NC
681,SMS37000000000000001,2024,M12,December,5044.3,,12.3,17.3,25.3,47.2,0.2,0.3,0.5,0.9,2024-12-01,NC
682,SMS37000000000000001,2024,M11,November,5032.0,,12.2,17.4,8.0,52.3,0.2,0.3,0.2,1.1,2024-11-01,NC
683,SMS37000000000000001,2024,M10,October,5019.8,,-7.2,8.3,2.4,48.5,-0.1,0.2,0.0,1.0,2024-10-01,NC
684,SMS37000000000000001,2024,M09,September,5027.0,,12.4,8.0,20.5,63.0,0.2,0.2,0.4,1.3,2024-09-01,NC
685,SMS37000000000000001,2024,M08,August,5014.6,,3.1,-9.4,16.3,58.6,0.1,-0.2,0.3,1.2,2024-08-01,NC
686,SMS37000000000000001,2024,M07,July,5011.5,,-7.5,-5.9,20.0,66.8,-0.1,-0.1,0.4,1.4,2024-07-01,NC
687,SMS37000000000000001,2024,M06,June,5019.0,,-5.0,12.5,21.9,64.6,-0.1,0.2,0.4,1.3,2024-06-01,NC
688,SMS37000000000000001,2024,M05,May,5024.0,,6.6,25.7,44.3,94.1,0.1,0.5,0.9,1.9,2024-05-01,NC
689,SMS37000000000000001,2024,M04,April,5017.4,,10.9,25.9,46.1,94.9,0.2,0.5,0.9,1.9,2024-04-01,NC
690,SMS37000000000000001,2024,M03,March,5006.5,,8.2,9.4,42.5,89.0,0.2,0.2,0.9,1.8,2024-03-01,NC
691,SMS37000000000000001,2024,M02,February,4998.3,,6.8,18.6,42.3,87.9,0.1,0.4,0.9,1.8,2024-02-01,NC
692,SMS37000000000000001,2024,M01,January,4991.5,,-5.6,20.2,46.8,87.3,-0.1,0.4,0.9,1.8,2024-01-01,NC
693,SMS38000000000000001,2025,M09,September,448.5,Preliminary,0.4,-2.3,-1.4,1.7,0.1,-0.5,-0.3,0.4,2025-09-01,ND
694,SMS38000000000000001,2025,M08,August,448.1,,-1.6,-2.8,0.2,1.5,-0.4,-0.6,0.0,0.3,2025-08-01,ND
695,SMS38000000000000001,2025,M07,July,449.7,,-1.1,-0.5,1.7,3.0,-0.2,-0.1,0.4,0.7,2025-07-01,ND
696,SMS38000000000000001,2025,M06,June,450.8,,-0.1,0.9,1.6,4.1,0.0,0.2,0.4,0.9,2025-06-01,ND
697,SMS38000000000000001,2025,M05,May,450.9,,0.7,3.0,3.3,4.5,0.2,0.7,0.7,1.0,2025-05-01,ND
698,SMS38000000000000001,2025,M04,April,450.2,,0.3,2.2,3.8,4.3,0.1,0.5,0.9,1.0,2025-04-01,ND
699,SMS38000000000000001,2025,M03,March,449.9,,2.0,0.7,3.1,5.3,0.4,0.2,0.7,1.2,2025-03-01,ND
700,SMS38000000000000001,2025,M02,February,447.9,,-0.1,0.3,1.3,4.8,0.0,0.1,0.3,1.1,2025-02-01,ND
701,SMS38000000000000001,2025,M01,January,448.0,,-1.2,1.6,1.3,5.9,-0.3,0.4,0.3,1.3,2025-01-01,ND
702,SMS38000000000000001,2024,M12,December,449.2,,1.6,2.4,2.5,6.6,0.4,0.5,0.6,1.5,2024-12-01,ND
703,SMS38000000000000001,2024,M11,November,447.6,,1.2,1.0,1.2,6.9,0.3,0.2,0.3,1.6,2024-11-01,ND
704,SMS38000000000000001,2024,M10,October,446.4,,-0.4,-0.3,0.5,5.8,-0.1,-0.1,0.1,1.3,2024-10-01,ND
705,SMS38000000000000001,2024,M09,September,446.8,,0.2,0.1,2.2,6.3,0.0,0.0,0.5,1.4,2024-09-01,ND
706,SMS38000000000000001,2024,M08,August,446.6,,-0.1,0.2,3.5,7.4,0.0,0.0,0.8,1.7,2024-08-01,ND
707,SMS38000000000000001,2024,M07,July,446.7,,0.0,0.8,4.6,8.4,0.0,0.2,1.0,1.9,2024-07-01,ND
708,SMS38000000000000001,2024,M06,June,446.7,,0.3,2.1,4.1,8.0,0.1,0.5,0.9,1.8,2024-06-01,ND
709,SMS38000000000000001,2024,M05,May,446.4,,0.5,3.3,5.7,9.6,0.1,0.7,1.3,2.2,2024-05-01,ND
710,SMS38000000000000001,2024,M04,April,445.9,,1.3,3.8,5.3,10.5,0.3,0.9,1.2,2.4,2024-04-01,ND
711,SMS38000000000000001,2024,M03,March,444.6,,1.5,2.0,4.1,8.1,0.3,0.5,0.9,1.9,2024-03-01,ND
712,SMS38000000000000001,2024,M02,February,443.1,,1.0,2.4,3.9,6.6,0.2,0.5,0.9,1.5,2024-02-01,ND
713,SMS38000000000000001,2024,M01,January,442.1,,-0.5,1.5,3.8,6.9,-0.1,0.3,0.9,1.6,2024-01-01,ND
714,SMS39000000000000001,2025,M09,September,5723.8,Preliminary,-6.2,7.8,32.9,65.4,-0.1,0.1,0.6,1.2,2025-09-01,OH
715,SMS39000000000000001,2025,M08,August,5730.0,,9.7,26.5,44.3,76.6,0.2,0.5,0.8,1.4,2025-08-01,OH
716,SMS39000000000000001,2025,M07,July,5720.3,,4.3,8.2,62.3,69.1,0.1,0.1,1.1,1.2,2025-07-01,OH
717,SMS39000000000000001,2025,M06,June,5716.0,,12.5,25.1,61.4,63.7,0.2,0.4,1.1,1.1,2025-06-01,OH
718,SMS39000000000000001,2025,M05,May,5703.5,,-8.6,17.8,49.4,53.6,-0.2,0.3,0.9,0.9,2025-05-01,OH
719,SMS39000000000000001,2025,M04,April,5712.1,,21.2,54.1,59.2,66.8,0.4,1.0,1.0,1.2,2025-04-01,OH
720,SMS39000000000000001,2025,M03,March,5690.9,,5.2,36.3,32.5,40.2,0.1,0.6,0.6,0.7,2025-03-01,OH
721,SMS39000000000000001,2025,M02,February,5685.7,,27.7,31.6,32.3,44.2,0.5,0.6,0.6,0.8,2025-02-01,OH
722,SMS39000000000000001,2025,M01,January,5658.0,,3.4,5.1,6.8,20.8,0.1,0.1,0.1,0.4,2025-01-01,OH
723,SMS39000000000000001,2024,M12,December,5654.6,,0.5,-3.8,2.3,22.7,0.0,-0.1,0.0,0.4,2024-12-01,OH
724,SMS39000000000000001,2024,M11,November,5654.1,,1.2,0.7,4.2,27.2,0.0,0.0,0.1,0.5,2024-11-01,OH
725,SMS39000000000000001,2024,M10,October,5652.9,,-5.5,1.7,7.6,29.2,-0.1,0.0,0.1,0.5,2024-10-01,OH
726,SMS39000000000000001,2024,M09,September,5658.4,,5.0,6.1,7.7,22.8,0.1,0.1,0.1,0.4,2024-09-01,OH
727,SMS39000000000000001,2024,M08,August,5653.4,,2.2,3.5,11.9,23.3,0.0,0.1,0.2,0.4,2024-08-01,OH
728,SMS39000000000000001,2024,M07,July,5651.2,,-1.1,5.9,14.0,26.9,0.0,0.1,0.2,0.5,2024-07-01,OH
729,SMS39000000000000001,2024,M06,June,5652.3,,2.4,1.6,20.4,25.5,0.0,0.0,0.4,0.5,2024-06-01,OH
730,SMS39000000000000001,2024,M05,May,5649.9,,4.6,8.4,23.0,41.2,0.1,0.1,0.4,0.7,2024-05-01,OH
731,SMS39000000000000001,2024,M04,April,5645.3,,-5.4,8.1,21.6,42.7,-0.1,0.1,0.4,0.8,2024-04-01,OH
732,SMS39000000000000001,2024,M03,March,5650.7,,9.2,18.8,15.1,49.6,0.2,0.3,0.3,0.9,2024-03-01,OH
733,SMS39000000000000001,2024,M02,February,5641.5,,4.3,14.6,11.4,43.3,0.1,0.3,0.2,0.8,2024-02-01,OH
734,SMS39000000000000001,2024,M01,January,5637.2,,5.3,13.5,12.9,47.6,0.1,0.2,0.2,0.9,2024-01-01,OH
735,SMS40000000000000001,2025,M09,September,1805.1,Preliminary,3.2,2.3,7.3,24.8,0.2,0.1,0.4,1.4,2025-09-01,OK
736,SMS40000000000000001,2025,M08,August,1801.9,,0.6,-0.7,4.3,23.0,0.0,0.0,0.2,1.3,2025-08-01,OK
737,SMS40000000000000001,2025,M07,July,1801.3,,-1.5,0.0,6.5,26.9,-0.1,0.0,0.4,1.5,2025-07-01,OK
738,SMS40000000000000001,2025,M06,June,1802.8,,0.2,5.0,10.5,31.5,0.0,0.3,0.6,1.8,2025-06-01,OK
739,SMS40000000000000001,2025,M05,May,1802.6,,1.3,5.0,13.7,25.6,0.1,0.3,0.8,1.4,2025-05-01,OK
740,SMS40000000000000001,2025,M04,April,1801.3,,3.5,6.5,16.1,25.0,0.2,0.4,0.9,1.4,2025-04-01,OK
741,SMS40000000000000001,2025,M03,March,1797.8,,0.2,5.5,17.5,18.4,0.0,0.3,1.0,1.0,2025-03-01,OK
742,SMS40000000000000001,2025,M02,February,1797.6,,2.8,8.7,18.7,22.8,0.2,0.5,1.1,1.3,2025-02-01,OK
743,SMS40000000000000001,2025,M01,January,1794.8,,2.5,9.6,20.4,27.1,0.1,0.5,1.1,1.5,2025-01-01,OK
744,SMS40000000000000001,2024,M12,December,1792.3,,3.4,12.0,21.0,23.4,0.2,0.7,1.2,1.3,2024-12-01,OK
745,SMS40000000000000001,2024,M11,November,1788.9,,3.7,10.0,11.9,21.2,0.2,0.6,0.7,1.2,2024-11-01,OK
746,SMS40000000000000001,2024,M10,October,1785.2,,4.9,10.8,8.9,18.4,0.3,0.6,0.5,1.0,2024-10-01,OK
747,SMS40000000000000001,2024,M09,September,1780.3,,1.4,9.0,0.9,16.5,0.1,0.5,0.1,0.9,2024-09-01,OK
748,SMS40000000000000001,2024,M08,August,1778.9,,4.5,1.9,4.1,19.9,0.3,0.1,0.2,1.1,2024-08-01,OK
749,SMS40000000000000001,2024,M07,July,1774.4,,3.1,-1.9,6.7,20.9,0.2,-0.1,0.4,1.2,2024-07-01,OK
750,SMS40000000000000001,2024,M06,June,1771.3,,-5.7,-8.1,2.4,12.9,-0.3,-0.5,0.1,0.7,2024-06-01,OK
751,SMS40000000000000001,2024,M05,May,1777.0,,0.7,2.2,9.3,23.0,0.0,0.1,0.5,1.3,2024-05-01,OK
752,SMS40000000000000001,2024,M04,April,1776.3,,-3.1,8.6,9.5,23.3,-0.2,0.5,0.5,1.3,2024-04-01,OK
753,SMS40000000000000001,2024,M03,March,1779.4,,4.6,10.5,15.6,29.7,0.3,0.6,0.9,1.7,2024-03-01,OK
754,SMS40000000000000001,2024,M02,February,1774.8,,7.1,7.1,15.8,28.3,0.4,0.4,0.9,1.6,2024-02-01,OK
755,SMS40000000000000001,2024,M01,January,1767.7,,-1.2,0.9,14.2,22.1,-0.1,0.1,0.8,1.3,2024-01-01,OK
756,SMS41000000000000001,2025,M09,September,2008.2,Preliminary,3.3,6.9,-2.8,11.0,0.2,0.3,-0.1,0.6,2025-09-01,OR
757,SMS41000000000000001,2025,M08,August,2004.9,,3.5,-5.0,0.1,9.6,0.2,-0.2,0.0,0.5,2025-08-01,OR
758,SMS41000000000000001,2025,M07,July,2001.4,,0.1,-10.6,-1.8,9.7,0.0,-0.5,-0.1,0.5,2025-07-01,OR
759,SMS41000000000000001,2025,M06,June,2001.3,,-8.6,-9.7,1.6,8.8,-0.4,-0.5,0.1,0.4,2025-06-01,OR
760,SMS41000000000000001,2025,M05,May,2009.9,,-2.1,5.1,8.2,18.6,-0.1,0.3,0.4,0.9,2025-05-01,OR
761,SMS41000000000000001,2025,M04,April,2012.0,,1.0,8.8,15.0,20.6,0.0,0.4,0.8,1.0,2025-04-01,OR
762,SMS41000000000000001,2025,M03,March,2011.0,,6.2,11.3,13.8,23.6,0.3,0.6,0.7,1.2,2025-03-01,OR
763,SMS41000000000000001,2025,M02,February,2004.8,,1.6,3.1,9.5,20.2,0.1,0.2,0.5,1.0,2025-02-01,OR
764,SMS41000000000000001,2025,M01,January,2003.2,,3.5,6.2,11.5,23.1,0.2,0.3,0.6,1.2,2025-01-01,OR
765,SMS41000000000000001,2024,M12,December,1999.7,,-2.0,2.5,7.2,11.5,-0.1,0.1,0.4,0.6,2024-12-01,OR
766,SMS41000000000000001,2024,M11,November,2001.7,,4.7,6.4,10.4,14.3,0.2,0.3,0.5,0.7,2024-11-01,OR
767,SMS41000000000000001,2024,M10,October,1997.0,,-0.2,5.3,5.6,9.9,0.0,0.3,0.3,0.5,2024-10-01,OR
768,SMS41000000000000001,2024,M09,September,1997.2,,1.9,4.7,9.8,5.7,0.1,0.2,0.5,0.3,2024-09-01,OR
769,SMS41000000000000001,2024,M08,August,1995.3,,3.6,4.0,10.7,8.5,0.2,0.2,0.5,0.4,2024-08-01,OR
770,SMS41000000000000001,2024,M07,July,1991.7,,-0.8,0.3,11.6,6.3,0.0,0.0,0.6,0.3,2024-07-01,OR
771,SMS41000000000000001,2024,M06,June,1992.5,,1.2,5.1,4.3,-0.1,0.1,0.3,0.2,0.0,2024-06-01,OR
772,SMS41000000000000001,2024,M05,May,1991.3,,-0.1,6.7,3.9,4.3,0.0,0.3,0.2,0.2,2024-05-01,OR
773,SMS41000000000000001,2024,M04,April,1991.4,,4.0,11.3,4.3,7.8,0.2,0.6,0.2,0.4,2024-04-01,OR
774,SMS41000000000000001,2024,M03,March,1987.4,,2.8,-0.8,-4.1,4.7,0.1,0.0,-0.2,0.2,2024-03-01,OR
775,SMS41000000000000001,2024,M02,February,1984.6,,4.5,-2.8,-2.2,2.7,0.2,-0.1,-0.1,0.1,2024-02-01,OR
776,SMS41000000000000001,2024,M01,January,1980.1,,-8.1,-7.0,-5.3,-3.0,-0.4,-0.4,-0.3,-0.2,2024-01-01,OR
777,SMS42000000000000001,2025,M09,September,6252.9,Preliminary,5.8,22.8,37.6,99.9,0.1,0.4,0.6,1.6,2025-09-01,PA
778,SMS42000000000000001,2025,M08,August,6247.1,,10.2,25.7,50.3,99.2,0.2,0.4,0.8,1.6,2025-08-01,PA
779,SMS42000000000000001,2025,M07,July,6236.9,,6.8,15.5,45.1,97.3,0.1,0.2,0.7,1.6,2025-07-01,PA
780,SMS42000000000000001,2025,M06,June,6230.1,,8.7,14.8,49.3,94.5,0.1,0.2,0.8,1.5,2025-06-01,PA
781,SMS42000000000000001,2025,M05,May,6221.4,,0.0,24.6,60.7,87.2,0.0,0.4,1.0,1.4,2025-05-01,PA
782,SMS42000000000000001,2025,M04,April,6221.4,,6.1,29.6,64.6,93.3,0.1,0.5,1.0,1.5,2025-04-01,PA
783,SMS42000000000000001,2025,M03,March,6215.3,,18.5,34.5,62.3,84.3,0.3,0.6,1.0,1.4,2025-03-01,PA
784,SMS42000000000000001,2025,M02,February,6196.8,,5.0,36.1,48.9,75.7,0.1,0.6,0.8,1.2,2025-02-01,PA
785,SMS42000000000000001,2025,M01,January,6191.8,,11.0,35.0,52.2,77.3,0.2,0.6,0.9,1.3,2025-01-01,PA
786,SMS42000000000000001,2024,M12,December,6180.8,,20.1,27.8,45.2,66.7,0.3,0.5,0.7,1.1,2024-12-01,PA
787,SMS42000000000000001,2024,M11,November,6160.7,,3.9,12.8,26.5,58.1,0.1,0.2,0.4,1.0,2024-11-01,PA
788,SMS42000000000000001,2024,M10,October,6156.8,,3.8,17.2,28.7,55.5,0.1,0.3,0.5,0.9,2024-10-01,PA
789,SMS42000000000000001,2024,M09,September,6153.0,,5.1,17.4,22.0,51.1,0.1,0.3,0.4,0.8,2024-09-01,PA
